Epoch[1/1000] Learning-rate: 8e-05, Loss-Train: 631.0129, Loss-Test: 653.0325, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0080
Epoch[979/1000] Learning-rate: 8e-05, Loss-Train: 0.7427, Loss-Test: 0.9149, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0480
Epoch[980/1000] Learning-rate: 8e-05, Loss-Train: 0.7441, Loss-Test: 0.9110, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0360
Epoch[981/1000] Learning-rate: 8e-05, Loss-Train: 0.7494, Loss-Test: 0.9067, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0480
Epoch[982/1000] Learning-rate: 8e-05, Loss-Train: 0.7362, Loss-Test: 0.9062, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0480
Epoch[983/1000] Learning-rate: 8e-05, Loss-Train: 0.7439, Loss-Test: 0.9017, Best-Accuracy-Train: 0.0573, Best-Accuracy-Test: 0.0520
Epoch[984/1000] Learning-rate: 8e-05, Loss-Train: 0.7446, Loss-Test: 0.9065, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0520
Epoch[985/1000] Learning-rate: 8e-05, Loss-Train: 0.7490, Loss-Test: 0.9107, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0560
Epoch[986/1000] Learning-rate: 8e-05, Loss-Train: 0.7342, Loss-Test: 0.9121, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0520
Epoch[987/1000] Learning-rate: 8e-05, Loss-Train: 0.7348, Loss-Test: 0.9050, Best-Accuracy-Train: 0.0600, Best-Accuracy-Test: 0.0440
Epoch[988/1000] Learning-rate: 8e-05, Loss-Train: 0.7414, Loss-Test: 0.9152, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0440
Epoch[989/1000] Learning-rate: 8e-05, Loss-Train: 0.7358, Loss-Test: 0.9013, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0440
Epoch[990/1000] Learning-rate: 8e-05, Loss-Train: 0.7348, Loss-Test: 0.9062, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0480
Epoch[991/1000] Learning-rate: 8e-05, Loss-Train: 0.7329, Loss-Test: 0.9063, Best-Accuracy-Train: 0.0613, Best-Accuracy-Test: 0.0440
Epoch[992/1000] Learning-rate: 8e-05, Loss-Train: 0.7338, Loss-Test: 0.9197, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0520
Epoch[993/1000] Learning-rate: 8e-05, Loss-Train: 0.7337, Loss-Test: 0.9004, Best-Accuracy-Train: 0.0600, Best-Accuracy-Test: 0.0520
Epoch[994/1000] Learning-rate: 8e-05, Loss-Train: 0.7323, Loss-Test: 0.9004, Best-Accuracy-Train: 0.0600, Best-Accuracy-Test: 0.0480
Epoch[995/1000] Learning-rate: 8e-05, Loss-Train: 0.7308, Loss-Test: 0.9128, Best-Accuracy-Train: 0.0573, Best-Accuracy-Test: 0.0480
Epoch[996/1000] Learning-rate: 8e-05, Loss-Train: 0.7278, Loss-Test: 0.9041, Best-Accuracy-Train: 0.0653, Best-Accuracy-Test: 0.0480
Epoch[997/1000] Learning-rate: 8e-05, Loss-Train: 0.7313, Loss-Test: 0.9040, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0440
Epoch[998/1000] Learning-rate: 8e-05, Loss-Train: 0.7281, Loss-Test: 0.8962, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0600
Epoch[999/1000] Learning-rate: 8e-05, Loss-Train: 0.7365, Loss-Test: 0.8993, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0480
Epoch[1000/1000] Learning-rate: 8e-05, Loss-Train: 0.7356, Loss-Test: 0.8968, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0440
Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0800
