Epoch[1/1000] Learning-rate: 5e-06, Loss-Train: 630.5683, Loss-Test: 654.7108, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0200
Epoch[979/1000] Learning-rate: 5e-06, Loss-Train: 7.8916, Loss-Test: 8.1075, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0360
Epoch[980/1000] Learning-rate: 5e-06, Loss-Train: 7.8044, Loss-Test: 8.1373, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0360
Epoch[981/1000] Learning-rate: 5e-06, Loss-Train: 7.8479, Loss-Test: 8.0903, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0360
Epoch[982/1000] Learning-rate: 5e-06, Loss-Train: 7.7834, Loss-Test: 8.0663, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0400
Epoch[983/1000] Learning-rate: 5e-06, Loss-Train: 7.8689, Loss-Test: 8.0402, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0360
Epoch[984/1000] Learning-rate: 5e-06, Loss-Train: 7.7923, Loss-Test: 8.0531, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0280
Epoch[985/1000] Learning-rate: 5e-06, Loss-Train: 7.8253, Loss-Test: 8.0406, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0280
Epoch[986/1000] Learning-rate: 5e-06, Loss-Train: 7.8339, Loss-Test: 8.0622, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0320
Epoch[987/1000] Learning-rate: 5e-06, Loss-Train: 7.7662, Loss-Test: 8.0105, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0400
Epoch[988/1000] Learning-rate: 5e-06, Loss-Train: 7.7200, Loss-Test: 8.0445, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0400
Epoch[989/1000] Learning-rate: 5e-06, Loss-Train: 7.8340, Loss-Test: 7.9968, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0400
Epoch[990/1000] Learning-rate: 5e-06, Loss-Train: 7.8256, Loss-Test: 8.0336, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0360
Epoch[991/1000] Learning-rate: 5e-06, Loss-Train: 7.7529, Loss-Test: 7.9897, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0360
Epoch[992/1000] Learning-rate: 5e-06, Loss-Train: 7.8077, Loss-Test: 8.0209, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0360
Epoch[993/1000] Learning-rate: 5e-06, Loss-Train: 7.7260, Loss-Test: 8.0046, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0360
Epoch[994/1000] Learning-rate: 5e-06, Loss-Train: 7.7837, Loss-Test: 7.9914, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0320
Epoch[995/1000] Learning-rate: 5e-06, Loss-Train: 7.7131, Loss-Test: 7.9574, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0320
Epoch[996/1000] Learning-rate: 5e-06, Loss-Train: 7.7215, Loss-Test: 7.9182, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0320
Epoch[997/1000] Learning-rate: 5e-06, Loss-Train: 7.7153, Loss-Test: 7.9925, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0320
Epoch[998/1000] Learning-rate: 5e-06, Loss-Train: 7.6696, Loss-Test: 7.9692, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0320
Epoch[999/1000] Learning-rate: 5e-06, Loss-Train: 7.7429, Loss-Test: 7.9511, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0360
Epoch[1000/1000] Learning-rate: 5e-06, Loss-Train: 7.6877, Loss-Test: 7.9616, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0360
Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0480
