Epoch[1/1000] Learning-rate: 1e-05, Loss-Train: 630.1304, Loss-Test: 654.4028, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0040
Epoch[979/1000] Learning-rate: 1e-05, Loss-Train: 4.2237, Loss-Test: 4.6317, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0400
Epoch[980/1000] Learning-rate: 1e-05, Loss-Train: 4.2696, Loss-Test: 4.5814, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0480
Epoch[981/1000] Learning-rate: 1e-05, Loss-Train: 4.2563, Loss-Test: 4.6059, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0480
Epoch[982/1000] Learning-rate: 1e-05, Loss-Train: 4.2415, Loss-Test: 4.5949, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0560
Epoch[983/1000] Learning-rate: 1e-05, Loss-Train: 4.2749, Loss-Test: 4.5992, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0440
Epoch[984/1000] Learning-rate: 1e-05, Loss-Train: 4.2480, Loss-Test: 4.5963, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0440
Epoch[985/1000] Learning-rate: 1e-05, Loss-Train: 4.2408, Loss-Test: 4.5760, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0480
Epoch[986/1000] Learning-rate: 1e-05, Loss-Train: 4.2246, Loss-Test: 4.6245, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0520
Epoch[987/1000] Learning-rate: 1e-05, Loss-Train: 4.2431, Loss-Test: 4.5768, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0440
Epoch[988/1000] Learning-rate: 1e-05, Loss-Train: 4.2370, Loss-Test: 4.5928, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0480
Epoch[989/1000] Learning-rate: 1e-05, Loss-Train: 4.1964, Loss-Test: 4.5611, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0520
Epoch[990/1000] Learning-rate: 1e-05, Loss-Train: 4.2071, Loss-Test: 4.5699, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0560
Epoch[991/1000] Learning-rate: 1e-05, Loss-Train: 4.2162, Loss-Test: 4.5948, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0520
Epoch[992/1000] Learning-rate: 1e-05, Loss-Train: 4.2339, Loss-Test: 4.5486, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0520
Epoch[993/1000] Learning-rate: 1e-05, Loss-Train: 4.2689, Loss-Test: 4.5864, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0480
Epoch[994/1000] Learning-rate: 1e-05, Loss-Train: 4.2403, Loss-Test: 4.5603, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0440
Epoch[995/1000] Learning-rate: 1e-05, Loss-Train: 4.2117, Loss-Test: 4.5877, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0480
Epoch[996/1000] Learning-rate: 1e-05, Loss-Train: 4.2014, Loss-Test: 4.5487, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0400
Epoch[997/1000] Learning-rate: 1e-05, Loss-Train: 4.1908, Loss-Test: 4.5764, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0400
Epoch[998/1000] Learning-rate: 1e-05, Loss-Train: 4.2146, Loss-Test: 4.5814, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0480
Epoch[999/1000] Learning-rate: 1e-05, Loss-Train: 4.1866, Loss-Test: 4.5300, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0480
Epoch[1000/1000] Learning-rate: 1e-05, Loss-Train: 4.2204, Loss-Test: 4.5382, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0480
Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0560
